item_name,date,price
Gamma Case,2025-09-08 12:00:00,5.231
Gamma Case,2025-09-08 13:00:00,5.19
Gamma Case,2025-09-08 14:00:00,5.17
Gamma Case,2025-09-08 15:00:00,5.194
Gamma Case,2025-09-08 16:00:00,5.287
Gamma Case,2025-09-08 17:00:00,5.252
Gamma Case,2025-09-08 18:00:00,5.284
Gamma Case,2025-09-08 19:00:00,5.2
Gamma Case,2025-09-08 20:00:00,5.2
Gamma Case,2025-09-08 21:00:00,5.2
Gamma Case,2025-09-08 22:00:00,5.321
Gamma Case,2025-09-08 23:00:00,5.17
Gamma Case,2025-09-09 00:00:00,5.23
Gamma Case,2025-09-09 01:00:00,5.374
Gamma Case,2025-09-09 02:00:00,5.355
Gamma Case,2025-09-09 03:00:00,5.25
Gamma Case,2025-09-09 04:00:00,5.37
Gamma Case,2025-09-09 05:00:00,5.35
Gamma Case,2025-09-09 06:00:00,5.24
Gamma Case,2025-09-09 07:00:00,5.25
Gamma Case,2025-09-09 08:00:00,5.262
Gamma Case,2025-09-09 09:00:00,5.24
Gamma Case,2025-09-09 10:00:00,5.221
Gamma Case,2025-09-09 11:00:00,5.243
Gamma Case,2025-09-09 12:00:00,5.223
Gamma Case,2025-09-09 13:00:00,5.252
Gamma Case,2025-09-09 14:00:00,5.335
Gamma Case,2025-09-09 15:00:00,5.265
Gamma Case,2025-09-09 16:00:00,5.338
Gamma Case,2025-09-09 17:00:00,5.332
Gamma Case,2025-09-09 18:00:00,5.355
Gamma Case,2025-09-09 19:00:00,5.285
Gamma Case,2025-09-09 20:00:00,5.2
Gamma Case,2025-09-09 21:00:00,5.341
Gamma Case,2025-09-09 22:00:00,5.18
Gamma Case,2025-09-09 23:00:00,5.188
Gamma Case,2025-09-10 00:00:00,5.207
Gamma Case,2025-09-10 01:00:00,5.21
Gamma Case,2025-09-10 02:00:00,5.239
Gamma Case,2025-09-10 03:00:00,5.33
Gamma Case,2025-09-10 04:00:00,5.29
Gamma Case,2025-09-10 05:00:00,5.205
Gamma Case,2025-09-10 06:00:00,5.2
Gamma Case,2025-09-10 07:00:00,5.2
Gamma Case,2025-09-10 08:00:00,5.18
Gamma Case,2025-09-10 09:00:00,5.282
Gamma Case,2025-09-10 10:00:00,5.38
Gamma Case,2025-09-10 11:00:00,5.185
Gamma Case,2025-09-10 12:00:00,5.3
Gamma Case,2025-09-10 13:00:00,5.36
Gamma Case,2025-09-10 14:00:00,5.2
Gamma Case,2025-09-10 15:00:00,5.175
Gamma Case,2025-09-10 16:00:00,5.22
Gamma Case,2025-09-10 17:00:00,5.192
Gamma Case,2025-09-10 18:00:00,5.17
Gamma Case,2025-09-10 19:00:00,5.17
Gamma Case,2025-09-10 20:00:00,5.197
Gamma Case,2025-09-10 21:00:00,5.18
Gamma Case,2025-09-10 22:00:00,5.087
Gamma Case,2025-09-10 23:00:00,5.08
Gamma Case,2025-09-11 00:00:00,5.2
Gamma Case,2025-09-11 01:00:00,5.223
Gamma Case,2025-09-11 02:00:00,5.174
Gamma Case,2025-09-11 03:00:00,5.19
Gamma Case,2025-09-11 04:00:00,5.24
Gamma Case,2025-09-11 05:00:00,5.26
Gamma Case,2025-09-11 06:00:00,5.19
Gamma Case,2025-09-11 07:00:00,5.197
Gamma Case,2025-09-11 08:00:00,5.154
Gamma Case,2025-09-11 09:00:00,5.183
Gamma Case,2025-09-11 10:00:00,5.176
Gamma Case,2025-09-11 11:00:00,5.186
Gamma Case,2025-09-11 12:00:00,5.158
Gamma Case,2025-09-11 13:00:00,5.12
Gamma Case,2025-09-11 14:00:00,5.144
Gamma Case,2025-09-11 15:00:00,5.141
Gamma Case,2025-09-11 16:00:00,5.173
Gamma Case,2025-09-11 17:00:00,5.12
Gamma Case,2025-09-11 18:00:00,5.12
Gamma Case,2025-09-11 19:00:00,5.15
Gamma Case,2025-09-11 20:00:00,5.15
Gamma Case,2025-09-11 21:00:00,5.09
Gamma Case,2025-09-11 22:00:00,5.179
Gamma Case,2025-09-11 23:00:00,5.162
Gamma Case,2025-09-12 00:00:00,5.149
Gamma Case,2025-09-12 01:00:00,5.116
Gamma Case,2025-09-12 02:00:00,5.09
Gamma Case,2025-09-12 03:00:00,5.29
Gamma Case,2025-09-12 04:00:00,5.2
Gamma Case,2025-09-12 05:00:00,5.26
Gamma Case,2025-09-12 06:00:00,5.205
Gamma Case,2025-09-12 07:00:00,5.11
Gamma Case,2025-09-12 08:00:00,5.13
Gamma Case,2025-09-12 09:00:00,5.09
Gamma Case,2025-09-12 10:00:00,5.139
Gamma Case,2025-09-12 11:00:00,5.111
Gamma Case,2025-09-12 12:00:00,5.15
Gamma Case,2025-09-12 13:00:00,5.129
Gamma Case,2025-09-12 14:00:00,5.104
Gamma Case,2025-09-12 15:00:00,5.121
Gamma Case,2025-09-12 16:00:00,5.087
Gamma Case,2025-09-12 17:00:00,5.042
Gamma Case,2025-09-12 18:00:00,5.051
Gamma Case,2025-09-12 19:00:00,5.048
Gamma Case,2025-09-12 20:00:00,5.009
Gamma Case,2025-09-12 21:00:00,4.977
Gamma Case,2025-09-12 22:00:00,4.993
Gamma Case,2025-09-12 23:00:00,4.988
Gamma Case,2025-09-13 00:00:00,5.175
Gamma Case,2025-09-13 01:00:00,5.24
Gamma Case,2025-09-13 02:00:00,5.06
Gamma Case,2025-09-13 03:00:00,5.22
Gamma Case,2025-09-13 04:00:00,5.02
Gamma Case,2025-09-13 05:00:00,5.08
Gamma Case,2025-09-13 06:00:00,4.92
Gamma Case,2025-09-13 07:00:00,4.98
Gamma Case,2025-09-13 08:00:00,5.116
Gamma Case,2025-09-13 09:00:00,5.153
Gamma Case,2025-09-13 10:00:00,5.094
Gamma Case,2025-09-13 11:00:00,4.917
Gamma Case,2025-09-13 12:00:00,4.79
Gamma Case,2025-09-13 13:00:00,4.788
Gamma Case,2025-09-13 14:00:00,4.783
Gamma Case,2025-09-13 15:00:00,4.78
Gamma Case,2025-09-13 16:00:00,4.766
Gamma Case,2025-09-13 17:00:00,4.77
Gamma Case,2025-09-13 18:00:00,4.83
Gamma Case,2025-09-13 19:00:00,4.851
Gamma Case,2025-09-13 20:00:00,4.976
Gamma Case,2025-09-13 21:00:00,5.151
Gamma Case,2025-09-13 22:00:00,4.88
Gamma Case,2025-09-13 23:00:00,4.69
Gamma Case,2025-09-14 00:00:00,4.62
Gamma Case,2025-09-14 01:00:00,4.73
Gamma Case,2025-09-14 02:00:00,5.23
Gamma Case,2025-09-14 03:00:00,5.26
Gamma Case,2025-09-14 04:00:00,5.34
Gamma Case,2025-09-14 05:00:00,5.295
Gamma Case,2025-09-14 06:00:00,5.36
Gamma Case,2025-09-14 07:00:00,5.347
Gamma Case,2025-09-14 08:00:00,4.64
Gamma Case,2025-09-14 09:00:00,5.347
Gamma Case,2025-09-14 10:00:00,4.644
Gamma Case,2025-09-14 11:00:00,4.98
Gamma Case,2025-09-14 12:00:00,4.952
Gamma Case,2025-09-14 13:00:00,4.907
Gamma Case,2025-09-14 14:00:00,5.049
Gamma Case,2025-09-14 15:00:00,4.69
Gamma Case,2025-09-14 16:00:00,4.82
Gamma Case,2025-09-14 17:00:00,4.68
Gamma Case,2025-09-14 18:00:00,4.929
Gamma Case,2025-09-14 19:00:00,5.09
Gamma Case,2025-09-14 20:00:00,4.95
Gamma Case,2025-09-14 21:00:00,4.785
Gamma Case,2025-09-14 22:00:00,5.267
Gamma Case,2025-09-14 23:00:00,4.68
Gamma Case,2025-09-15 00:00:00,4.869
Gamma Case,2025-09-15 01:00:00,4.951
Gamma Case,2025-09-15 02:00:00,4.95
Gamma Case,2025-09-15 03:00:00,4.95
Gamma Case,2025-09-15 04:00:00,5.16
Gamma Case,2025-09-15 05:00:00,5.26
Gamma Case,2025-09-15 06:00:00,5.253
Gamma Case,2025-09-15 07:00:00,5.292
Gamma Case,2025-09-15 08:00:00,4.909
Gamma Case,2025-09-15 09:00:00,4.89
Gamma Case,2025-09-15 10:00:00,4.742
Gamma Case,2025-09-15 11:00:00,4.71
Gamma Case,2025-09-15 12:00:00,5.09
Gamma Case,2025-09-15 13:00:00,4.892
Gamma Case,2025-09-15 14:00:00,5.081
Gamma Case,2025-09-15 15:00:00,4.911
Gamma Case,2025-09-15 16:00:00,4.753
Gamma Case,2025-09-15 17:00:00,4.688
Gamma Case,2025-09-15 18:00:00,4.699
Gamma Case,2025-09-15 19:00:00,4.778
Gamma Case,2025-09-15 20:00:00,4.82
Gamma Case,2025-09-15 21:00:00,4.89
Gamma Case,2025-09-15 22:00:00,4.8
Gamma Case,2025-09-15 23:00:00,4.84
Gamma Case,2025-09-16 00:00:00,4.91
Gamma Case,2025-09-16 01:00:00,5.042
Gamma Case,2025-09-16 02:00:00,5.07
Gamma Case,2025-09-16 03:00:00,5.12
Gamma Case,2025-09-16 04:00:00,4.82
Gamma Case,2025-09-16 05:00:00,4.94
Gamma Case,2025-09-16 06:00:00,5.26
Gamma Case,2025-09-16 07:00:00,5.299
Gamma Case,2025-09-16 08:00:00,5.297
Gamma Case,2025-09-16 09:00:00,5.3
Gamma Case,2025-09-16 10:00:00,4.868
Gamma Case,2025-09-16 11:00:00,4.7
Gamma Case,2025-09-16 12:00:00,4.706
Gamma Case,2025-09-16 13:00:00,4.832
Gamma Case,2025-09-16 14:00:00,4.779
Gamma Case,2025-09-16 15:00:00,4.7
Gamma Case,2025-09-16 16:00:00,4.772
Gamma Case,2025-09-16 17:00:00,4.725
Gamma Case,2025-09-16 18:00:00,4.69
Gamma Case,2025-09-16 19:00:00,4.71
Gamma Case,2025-09-16 20:00:00,4.718
Gamma Case,2025-09-16 21:00:00,4.72
Gamma Case,2025-09-16 22:00:00,4.8
Gamma Case,2025-09-16 23:00:00,4.83
Gamma Case,2025-09-17 00:00:00,4.729
Gamma Case,2025-09-17 01:00:00,4.763
Gamma Case,2025-09-17 02:00:00,4.75
Gamma Case,2025-09-17 03:00:00,4.888
Gamma Case,2025-09-17 04:00:00,4.65
Gamma Case,2025-09-17 05:00:00,4.75
Gamma Case,2025-09-17 06:00:00,4.725
Gamma Case,2025-09-17 07:00:00,4.804
Gamma Case,2025-09-17 08:00:00,4.92
Gamma Case,2025-09-17 09:00:00,5.0
Gamma Case,2025-09-17 10:00:00,5.0
Gamma Case,2025-09-17 11:00:00,4.802
Gamma Case,2025-09-17 12:00:00,4.655
Gamma Case,2025-09-17 13:00:00,4.708
Gamma Case,2025-09-17 14:00:00,4.605
Gamma Case,2025-09-17 15:00:00,4.6
Gamma Case,2025-09-17 16:00:00,4.6
Gamma Case,2025-09-17 17:00:00,4.586
Gamma Case,2025-09-17 18:00:00,4.6
Gamma Case,2025-09-17 19:00:00,4.89
Gamma Case,2025-09-17 20:00:00,4.727
Gamma Case,2025-09-17 21:00:00,4.713
Gamma Case,2025-09-17 22:00:00,4.57
Gamma Case,2025-09-17 23:00:00,4.584
Gamma Case,2025-09-18 00:00:00,4.726
Gamma Case,2025-09-18 01:00:00,4.68
Gamma Case,2025-09-18 02:00:00,4.53
Gamma Case,2025-09-18 03:00:00,4.89
Gamma Case,2025-09-18 04:00:00,4.77
Gamma Case,2025-09-18 05:00:00,4.596
Gamma Case,2025-09-18 06:00:00,4.91
Gamma Case,2025-09-18 07:00:00,4.74
Gamma Case,2025-09-18 08:00:00,4.92
Gamma Case,2025-09-18 09:00:00,4.78
Gamma Case,2025-09-18 10:00:00,4.89
Gamma Case,2025-09-18 11:00:00,4.94
Gamma Case,2025-09-18 12:00:00,4.8
Gamma Case,2025-09-18 13:00:00,4.565
Gamma Case,2025-09-18 14:00:00,4.584
Gamma Case,2025-09-18 15:00:00,4.677
Gamma Case,2025-09-18 16:00:00,4.618
Gamma Case,2025-09-18 17:00:00,4.584
Gamma Case,2025-09-18 18:00:00,4.718
Gamma Case,2025-09-18 19:00:00,4.705
Gamma Case,2025-09-18 20:00:00,4.54
Gamma Case,2025-09-18 21:00:00,4.688
Gamma Case,2025-09-18 22:00:00,4.71
Gamma Case,2025-09-18 23:00:00,4.83
Gamma Case,2025-09-19 00:00:00,4.73
Gamma Case,2025-09-19 01:00:00,4.887
Gamma Case,2025-09-19 02:00:00,4.887
Gamma Case,2025-09-19 03:00:00,4.89
Gamma Case,2025-09-19 04:00:00,4.89
Gamma Case,2025-09-19 05:00:00,4.76
Gamma Case,2025-09-19 06:00:00,4.68
Gamma Case,2025-09-19 07:00:00,4.78
Gamma Case,2025-09-19 08:00:00,4.45
Gamma Case,2025-09-19 09:00:00,4.48
Gamma Case,2025-09-19 10:00:00,4.47
Gamma Case,2025-09-19 11:00:00,4.622
Gamma Case,2025-09-19 12:00:00,4.606
Gamma Case,2025-09-19 13:00:00,4.841
Gamma Case,2025-09-19 14:00:00,4.841
Gamma Case,2025-09-19 15:00:00,4.543
Gamma Case,2025-09-19 16:00:00,4.89
Gamma Case,2025-09-19 17:00:00,4.956
Gamma Case,2025-09-19 18:00:00,4.96
Gamma Case,2025-09-19 19:00:00,4.7
Gamma Case,2025-09-19 20:00:00,4.589
Gamma Case,2025-09-19 21:00:00,4.556
Gamma Case,2025-09-19 22:00:00,4.535
Gamma Case,2025-09-19 23:00:00,4.853
Gamma Case,2025-09-20 00:00:00,4.873
Gamma Case,2025-09-20 01:00:00,4.86
Gamma Case,2025-09-20 02:00:00,4.85
Gamma Case,2025-09-20 03:00:00,4.873
Gamma Case,2025-09-20 04:00:00,4.87
Gamma Case,2025-09-20 05:00:00,4.95
Gamma Case,2025-09-20 06:00:00,4.99
Gamma Case,2025-09-20 07:00:00,4.72
Gamma Case,2025-09-20 08:00:00,5.0
Gamma Case,2025-09-20 09:00:00,4.72
Gamma Case,2025-09-20 10:00:00,4.66
Gamma Case,2025-09-20 11:00:00,4.659
Gamma Case,2025-09-20 12:00:00,4.697
Gamma Case,2025-09-20 13:00:00,4.726
Gamma Case,2025-09-20 14:00:00,4.767
Gamma Case,2025-09-20 15:00:00,4.726
Gamma Case,2025-09-20 16:00:00,4.591
Gamma Case,2025-09-20 17:00:00,4.6
Gamma Case,2025-09-20 18:00:00,4.537
Gamma Case,2025-09-20 19:00:00,4.545
Gamma Case,2025-09-20 20:00:00,4.578
Gamma Case,2025-09-20 21:00:00,4.798
Gamma Case,2025-09-20 22:00:00,4.645
Gamma Case,2025-09-20 23:00:00,4.94
Gamma Case,2025-09-21 00:00:00,4.858
Gamma Case,2025-09-21 01:00:00,5.049
Gamma Case,2025-09-21 02:00:00,4.965
Gamma Case,2025-09-21 03:00:00,5.083
Gamma Case,2025-09-21 04:00:00,5.11
Gamma Case,2025-09-21 05:00:00,5.143
Gamma Case,2025-09-21 06:00:00,5.044
Gamma Case,2025-09-21 07:00:00,4.89
Gamma Case,2025-09-21 08:00:00,4.85
Gamma Case,2025-09-21 09:00:00,4.564
Gamma Case,2025-09-21 10:00:00,4.68
Gamma Case,2025-09-21 11:00:00,4.767
Gamma Case,2025-09-21 12:00:00,4.858
Gamma Case,2025-09-21 13:00:00,4.591
Gamma Case,2025-09-21 14:00:00,4.794
Gamma Case,2025-09-21 15:00:00,4.56
Gamma Case,2025-09-21 16:00:00,4.607
Gamma Case,2025-09-21 17:00:00,4.678
Gamma Case,2025-09-21 18:00:00,4.713
Gamma Case,2025-09-21 19:00:00,4.61
Gamma Case,2025-09-21 20:00:00,4.497
Gamma Case,2025-09-21 21:00:00,4.71
Gamma Case,2025-09-21 22:00:00,4.502
Gamma Case,2025-09-21 23:00:00,4.52
Gamma Case,2025-09-22 00:00:00,4.773
Gamma Case,2025-09-22 01:00:00,4.6
Gamma Case,2025-09-22 02:00:00,4.849
Gamma Case,2025-09-22 03:00:00,4.86
Gamma Case,2025-09-22 04:00:00,4.91
Gamma Case,2025-09-22 05:00:00,4.484
Gamma Case,2025-09-22 06:00:00,4.636
Gamma Case,2025-09-22 07:00:00,4.737
Gamma Case,2025-09-22 08:00:00,4.692
Gamma Case,2025-09-22 09:00:00,4.72
Gamma Case,2025-09-22 10:00:00,4.64
Gamma Case,2025-09-22 11:00:00,4.882
Gamma Case,2025-09-22 12:00:00,4.902
Gamma Case,2025-09-22 13:00:00,4.517
Gamma Case,2025-09-22 14:00:00,4.472
Gamma Case,2025-09-22 15:00:00,4.57
Gamma Case,2025-09-22 16:00:00,4.757
Gamma Case,2025-09-22 17:00:00,4.799
Gamma Case,2025-09-22 18:00:00,4.46
Gamma Case,2025-09-22 19:00:00,4.667
Gamma Case,2025-09-22 20:00:00,4.662
Gamma Case,2025-09-22 21:00:00,4.76
Gamma Case,2025-09-22 22:00:00,4.46
Gamma Case,2025-09-22 23:00:00,4.73
Gamma Case,2025-09-23 00:00:00,4.726
Gamma Case,2025-09-23 01:00:00,4.89
Gamma Case,2025-09-23 02:00:00,4.67
Gamma Case,2025-09-23 03:00:00,4.92
Gamma Case,2025-09-23 04:00:00,4.94
Gamma Case,2025-09-23 05:00:00,4.99
Gamma Case,2025-09-23 06:00:00,5.0
Gamma Case,2025-09-23 07:00:00,4.829
Gamma Case,2025-09-23 08:00:00,4.9
Gamma Case,2025-09-23 09:00:00,4.714
Gamma Case,2025-09-23 10:00:00,4.5
Gamma Case,2025-09-23 11:00:00,4.5
Gamma Case,2025-09-23 12:00:00,4.455
Gamma Case,2025-09-23 13:00:00,4.511
Gamma Case,2025-09-23 14:00:00,4.641
Gamma Case,2025-09-23 15:00:00,4.496
Gamma Case,2025-09-23 16:00:00,4.483
Gamma Case,2025-09-23 17:00:00,4.44
Gamma Case,2025-09-23 18:00:00,4.51
Gamma Case,2025-09-23 19:00:00,4.632
Gamma Case,2025-09-23 20:00:00,4.729
Gamma Case,2025-09-23 21:00:00,4.482
Gamma Case,2025-09-23 22:00:00,4.48
Gamma Case,2025-09-23 23:00:00,4.509
Gamma Case,2025-09-24 00:00:00,4.717
Gamma Case,2025-09-24 01:00:00,4.847
Gamma Case,2025-09-24 02:00:00,4.867
Gamma Case,2025-09-24 03:00:00,4.46
Gamma Case,2025-09-24 04:00:00,4.505
Gamma Case,2025-09-24 05:00:00,4.805
Gamma Case,2025-09-24 06:00:00,4.86
Gamma Case,2025-09-24 07:00:00,4.84
Gamma Case,2025-09-24 08:00:00,4.835
Gamma Case,2025-09-24 09:00:00,4.421
Gamma Case,2025-09-24 10:00:00,4.77
Gamma Case,2025-09-24 11:00:00,4.751
Gamma Case,2025-09-24 12:00:00,4.581
Gamma Case,2025-09-24 13:00:00,4.38
Gamma Case,2025-09-24 14:00:00,4.572
Gamma Case,2025-09-24 15:00:00,4.694
Gamma Case,2025-09-24 16:00:00,4.69
Gamma Case,2025-09-24 17:00:00,4.32
Gamma Case,2025-09-24 18:00:00,4.421
Gamma Case,2025-09-24 19:00:00,4.26
Gamma Case,2025-09-24 20:00:00,4.786
Gamma Case,2025-09-24 21:00:00,4.411
Gamma Case,2025-09-24 22:00:00,4.83
Gamma Case,2025-09-24 23:00:00,4.458
Gamma Case,2025-09-25 00:00:00,4.83
Gamma Case,2025-09-25 01:00:00,4.68
Gamma Case,2025-09-25 02:00:00,4.84
Gamma Case,2025-09-25 03:00:00,4.8
Gamma Case,2025-09-25 04:00:00,4.312
Gamma Case,2025-09-25 05:00:00,4.512
Gamma Case,2025-09-25 06:00:00,4.84
Gamma Case,2025-09-25 07:00:00,4.693
Gamma Case,2025-09-25 08:00:00,4.243
Gamma Case,2025-09-25 09:00:00,4.259
Gamma Case,2025-09-25 10:00:00,4.64
Gamma Case,2025-09-25 11:00:00,4.261
Gamma Case,2025-09-25 12:00:00,4.238
Gamma Case,2025-09-25 13:00:00,4.505
Gamma Case,2025-09-25 14:00:00,4.535
Gamma Case,2025-09-25 15:00:00,4.65
Gamma Case,2025-09-25 16:00:00,4.444
Gamma Case,2025-09-25 17:00:00,4.48
Gamma Case,2025-09-25 18:00:00,4.682
Gamma Case,2025-09-25 19:00:00,4.693
Gamma Case,2025-09-25 20:00:00,4.482
Gamma Case,2025-09-25 21:00:00,4.643
Gamma Case,2025-09-25 22:00:00,4.697
Gamma Case,2025-09-25 23:00:00,4.77
Gamma Case,2025-09-26 00:00:00,4.83
Gamma Case,2025-09-26 01:00:00,4.84
Gamma Case,2025-09-26 02:00:00,4.85
Gamma Case,2025-09-26 03:00:00,4.45
Gamma Case,2025-09-26 04:00:00,4.77
Gamma Case,2025-09-26 05:00:00,4.83
Gamma Case,2025-09-26 06:00:00,4.89
Gamma Case,2025-09-26 07:00:00,4.763
Gamma Case,2025-09-26 08:00:00,4.874
Gamma Case,2025-09-26 09:00:00,4.878
Gamma Case,2025-09-26 10:00:00,4.69
Gamma Case,2025-09-26 11:00:00,4.68
Gamma Case,2025-09-26 12:00:00,4.697
Gamma Case,2025-09-26 13:00:00,4.844
Gamma Case,2025-09-26 14:00:00,4.404
Gamma Case,2025-09-26 15:00:00,4.57
Gamma Case,2025-09-26 16:00:00,4.711
Gamma Case,2025-09-26 17:00:00,4.525
Gamma Case,2025-09-26 18:00:00,4.895
Gamma Case,2025-09-26 19:00:00,4.89
Gamma Case,2025-09-26 20:00:00,4.71
Gamma Case,2025-09-26 21:00:00,4.774
Gamma Case,2025-09-26 22:00:00,4.86
Gamma Case,2025-09-26 23:00:00,4.508
Gamma Case,2025-09-27 00:00:00,4.6
Gamma Case,2025-09-27 01:00:00,4.85
Gamma Case,2025-09-27 02:00:00,4.68
Gamma Case,2025-09-27 03:00:00,4.66
Gamma Case,2025-09-27 04:00:00,4.83
Gamma Case,2025-09-27 05:00:00,4.869
Gamma Case,2025-09-27 06:00:00,4.864
Gamma Case,2025-09-27 07:00:00,4.532
Gamma Case,2025-09-27 08:00:00,4.46
Gamma Case,2025-09-27 09:00:00,4.473
Gamma Case,2025-09-27 10:00:00,4.445
Gamma Case,2025-09-27 11:00:00,4.57
Gamma Case,2025-09-27 12:00:00,4.68
Gamma Case,2025-09-27 13:00:00,4.402
Gamma Case,2025-09-27 14:00:00,4.46
Gamma Case,2025-09-27 15:00:00,4.483
Gamma Case,2025-09-27 16:00:00,4.646
Gamma Case,2025-09-27 17:00:00,4.51
Gamma Case,2025-09-27 18:00:00,4.31
Gamma Case,2025-09-27 19:00:00,4.377
Gamma Case,2025-09-27 20:00:00,4.597
Gamma Case,2025-09-27 21:00:00,4.68
Gamma Case,2025-09-27 22:00:00,4.671
Gamma Case,2025-09-27 23:00:00,4.54
Gamma Case,2025-09-28 00:00:00,4.69
Gamma Case,2025-09-28 01:00:00,4.29
Gamma Case,2025-09-28 02:00:00,4.69
Gamma Case,2025-09-28 03:00:00,4.54
Gamma Case,2025-09-28 04:00:00,4.6
Gamma Case,2025-09-28 05:00:00,4.705
Gamma Case,2025-09-28 06:00:00,4.68
Gamma Case,2025-09-28 07:00:00,4.74
Gamma Case,2025-09-28 08:00:00,4.787
Gamma Case,2025-09-28 09:00:00,4.793
Gamma Case,2025-09-28 10:00:00,4.752
Gamma Case,2025-09-28 11:00:00,4.695
Gamma Case,2025-09-28 12:00:00,4.68
Gamma Case,2025-09-28 13:00:00,4.651
Gamma Case,2025-09-28 14:00:00,4.51
Gamma Case,2025-09-28 15:00:00,4.566
Gamma Case,2025-09-28 16:00:00,4.756
Gamma Case,2025-09-28 17:00:00,4.819
Gamma Case,2025-09-28 18:00:00,4.869
Gamma Case,2025-09-28 19:00:00,4.51
Gamma Case,2025-09-28 20:00:00,4.53
Gamma Case,2025-09-28 21:00:00,4.52
Gamma Case,2025-09-28 22:00:00,4.533
Gamma Case,2025-09-28 23:00:00,4.561
Gamma Case,2025-09-29 00:00:00,4.56
Gamma Case,2025-09-29 01:00:00,4.519
Gamma Case,2025-09-29 02:00:00,4.56
Gamma Case,2025-09-29 03:00:00,4.69
Gamma Case,2025-09-29 04:00:00,4.55
Gamma Case,2025-09-29 05:00:00,4.531
Gamma Case,2025-09-29 06:00:00,4.6
Gamma Case,2025-09-29 07:00:00,4.6
Gamma Case,2025-09-29 08:00:00,4.536
Gamma Case,2025-09-29 09:00:00,4.53
Gamma Case,2025-09-29 10:00:00,4.56
Gamma Case,2025-09-29 11:00:00,4.509
Gamma Case,2025-09-29 12:00:00,4.48
Gamma Case,2025-09-29 13:00:00,4.625
Gamma Case,2025-09-29 14:00:00,4.566
Gamma Case,2025-09-29 15:00:00,4.57
Gamma Case,2025-09-29 16:00:00,4.671
Gamma Case,2025-09-29 17:00:00,4.53
Gamma Case,2025-09-29 18:00:00,4.507
Gamma Case,2025-09-29 19:00:00,4.401
Gamma Case,2025-09-29 20:00:00,4.39
Gamma Case,2025-09-29 21:00:00,4.459
Gamma Case,2025-09-29 22:00:00,4.8
Gamma Case,2025-09-29 23:00:00,4.4
Gamma Case,2025-09-30 00:00:00,4.498
Gamma Case,2025-09-30 01:00:00,4.5
Gamma Case,2025-09-30 02:00:00,4.84
Gamma Case,2025-09-30 03:00:00,4.839
Gamma Case,2025-09-30 04:00:00,4.323
Gamma Case,2025-09-30 05:00:00,4.37
Gamma Case,2025-09-30 06:00:00,4.65
Gamma Case,2025-09-30 07:00:00,4.404
Gamma Case,2025-09-30 08:00:00,4.6
Gamma Case,2025-09-30 09:00:00,4.545
Gamma Case,2025-09-30 10:00:00,4.818
Gamma Case,2025-09-30 11:00:00,4.288
Gamma Case,2025-09-30 12:00:00,4.316
Gamma Case,2025-09-30 13:00:00,4.291
Gamma Case,2025-09-30 14:00:00,4.23
Gamma Case,2025-09-30 15:00:00,4.26
Gamma Case,2025-09-30 16:00:00,4.3
Gamma Case,2025-09-30 17:00:00,4.5
Gamma Case,2025-09-30 18:00:00,4.703
Gamma Case,2025-09-30 19:00:00,4.33
Gamma Case,2025-09-30 20:00:00,4.366
Gamma Case,2025-09-30 21:00:00,4.42
Gamma Case,2025-09-30 22:00:00,4.38
Gamma Case,2025-09-30 23:00:00,4.319
Gamma Case,2025-10-01 00:00:00,4.25
Gamma Case,2025-10-01 01:00:00,4.3
Gamma Case,2025-10-01 02:00:00,4.56
Gamma Case,2025-10-01 03:00:00,4.61
Gamma Case,2025-10-01 04:00:00,4.642
Gamma Case,2025-10-01 05:00:00,4.663
Gamma Case,2025-10-01 06:00:00,4.564
Gamma Case,2025-10-01 07:00:00,4.289
Gamma Case,2025-10-01 08:00:00,4.458
Gamma Case,2025-10-01 09:00:00,4.394
Gamma Case,2025-10-01 10:00:00,4.613
Gamma Case,2025-10-01 11:00:00,4.459
Gamma Case,2025-10-01 12:00:00,4.382
Gamma Case,2025-10-01 13:00:00,4.346
Gamma Case,2025-10-01 14:00:00,4.218
Gamma Case,2025-10-01 15:00:00,4.604
Gamma Case,2025-10-01 16:00:00,4.6
Gamma Case,2025-10-01 17:00:00,4.452
Gamma Case,2025-10-01 18:00:00,4.44
Gamma Case,2025-10-01 19:00:00,4.257
Gamma Case,2025-10-01 20:00:00,4.417
Gamma Case,2025-10-01 21:00:00,4.501
Gamma Case,2025-10-01 22:00:00,4.454
Gamma Case,2025-10-01 23:00:00,4.204
Gamma Case,2025-10-02 00:00:00,4.536
Gamma Case,2025-10-02 01:00:00,4.31
Gamma Case,2025-10-02 02:00:00,4.53
Gamma Case,2025-10-02 03:00:00,4.39
Gamma Case,2025-10-02 04:00:00,4.37
Gamma Case,2025-10-02 05:00:00,4.19
Gamma Case,2025-10-02 06:00:00,4.317
Gamma Case,2025-10-02 07:00:00,4.08
Gamma Case,2025-10-02 08:00:00,4.06
Gamma Case,2025-10-02 09:00:00,4.234
Gamma Case,2025-10-02 10:00:00,4.536
Gamma Case,2025-10-02 11:00:00,4.513
Gamma Case,2025-10-02 12:00:00,4.07
Gamma Case,2025-10-02 13:00:00,4.188
Gamma Case,2025-10-02 14:00:00,4.119
Gamma Case,2025-10-02 15:00:00,4.08
Gamma Case,2025-10-02 16:00:00,4.11
Gamma Case,2025-10-02 17:00:00,4.11
Gamma Case,2025-10-02 18:00:00,4.383
